100
0.000000000000000000e+00 3.533995070466829258e+00
1.298958017238182293e-02 3.527522107936011508e+00
2.597916034476364586e-02 3.517870951223045051e+00
3.896874051714546705e-02 3.503375469773835071e+00
5.195832068952729171e-02 3.483490657782692068e+00
6.494790086190911638e-02 3.458029289645367932e+00
7.793748103429093410e-02 3.426913886737938952e+00
9.092706120667276570e-02 3.390101754086148667e+00
1.039166413790545834e-01 3.347568038125422696e+00
1.169062215514364012e-01 3.299307989149674825e+00
1.298958017238182328e-01 3.245344572473878308e+00
1.428853818962000644e-01 3.185735108920143777e+00
1.558749620685818682e-01 3.120572723832641948e+00
1.688645422409636998e-01 3.049984281538364428e+00
1.818541224133455314e-01 2.974137198379316338e+00
1.948437025857273353e-01 2.893254176326434113e+00
2.078332827581091669e-01 2.807619251215529133e+00
2.208228629304909985e-01 2.717577445597038732e+00
2.338124431028728023e-01 2.623548863471451220e+00
2.468020232752546339e-01 2.526050545834015448e+00
2.597916034476364655e-01 2.425699556115967770e+00
2.727811836200182971e-01 2.323195154795092865e+00
2.857707637924001287e-01 2.219287692714200233e+00
2.987603439647819048e-01 2.114750220665186919e+00
3.117499241371637364e-01 2.010371196400557281e+00
3.247395043095455680e-01 1.906954740658503233e+00
3.377290844819273996e-01 1.805307170365058500e+00
3.507186646543092312e-01 1.706216591483955103e+00
3.637082448266910628e-01 1.610436311252464225e+00
3.766978249990728389e-01 1.518672256423946987e+00
3.896874051714546705e-01 1.431571517021358986e+00
4.026769853438365021e-01 1.349700062959993119e+00
4.156665655162183337e-01 1.273501776343308522e+00
4.286561456886001653e-01 1.203252343401887359e+00
4.416457258609819969e-01 1.139024602551283349e+00
4.546353060333638285e-01 1.080685824925674332e+00
4.676248862057456046e-01 1.027936336398374229e+00
4.806144663781274362e-01 9.803651751033917172e-01
4.936040465505092678e-01 9.375024011706546423e-01
5.065936267228910994e-01 8.988474492548442774e-01
5.195832068952729310e-01 8.638744644854663424e-01
5.325727870676547626e-01 8.320489292133003145e-01
5.455623672400365942e-01 8.028592657596487214e-01
5.585519474124184258e-01 7.758418599029356377e-01
5.715415275848002574e-01 7.505934717375684073e-01
5.845311077571819780e-01 7.267753445778968313e-01
5.975206879295638096e-01 7.041070415767924917e-01
6.105102681019456412e-01 6.823433375494957209e-01
6.234998482743274728e-01 6.612490727134072710e-01
6.364894284467093044e-01 6.405959988754693635e-01
6.494790086190911360e-01 6.201744185199156156e-01
6.624685887914729676e-01 5.998050028208051776e-01
6.754581689638547992e-01 5.793498393675790004e-01
6.884477491362366308e-01 5.587243987919905397e-01
7.014373293086184624e-01 5.379052489446410901e-01
7.144269094810002940e-01 5.169265871983765859e-01
7.274164896533821256e-01 4.958652497899262435e-01
7.404060698257639572e-01 4.748155433778392109e-01
7.533956499981456778e-01 4.538687461316724958e-01
7.663852301705275094e-01 4.331072343222880927e-01
7.793748103429093410e-01 4.126039956044142976e-01
7.923643905152911726e-01 3.924208111742585325e-01
8.053539706876730042e-01 3.726010563987128821e-01
8.183435508600548358e-01 3.531590987074080257e-01
8.313331310324366674e-01 3.340793796711848396e-01
8.443227112048184990e-01 3.153301230979118630e-01
8.573122913772003306e-01 2.968864447881186530e-01
8.703018715495821622e-01 2.787488326225524560e-01
8.832914517219639938e-01 2.609292091929589219e-01
8.962810318943458254e-01 2.434176724997545449e-01
9.092706120667276570e-01 2.261769947270700909e-01
9.222601922391093776e-01 2.091454581586815187e-01
9.352497724114912092e-01 1.921920687894141111e-01
9.482393525838730408e-01 1.751341857508055821e-01
9.612289327562548724e-01 1.579764806393131604e-01
9.742185129286367040e-01 1.408081494602121120e-01
9.872080931010185356e-01 1.226623922584473003e-01
1.000197673273400367e+00 1.011956833791871069e-01
1.013187253445782199e+00 7.535711561689205362e-02
1.026176833618164030e+00 4.788421215791577312e-02
1.039166413790545862e+00 2.410658479617109121e-02
1.052155993962927694e+00 8.631815568391654203e-03
1.065145574135309525e+00 0.000000000000000000e+00
1.078135154307691357e+00 0.000000000000000000e+00
1.091124734480073188e+00 0.000000000000000000e+00
1.104114314652455020e+00 0.000000000000000000e+00
1.117103894824836852e+00 0.000000000000000000e+00
1.130093474997218683e+00 0.000000000000000000e+00
1.143083055169600515e+00 0.000000000000000000e+00
1.156072635341982346e+00 0.000000000000000000e+00
1.169062215514363956e+00 0.000000000000000000e+00
1.182051795686745788e+00 0.000000000000000000e+00
1.195041375859127619e+00 0.000000000000000000e+00
1.208030956031509451e+00 0.000000000000000000e+00
1.221020536203891282e+00 0.000000000000000000e+00
1.234010116376273114e+00 0.000000000000000000e+00
1.246999696548654946e+00 0.000000000000000000e+00
1.259989276721036777e+00 0.000000000000000000e+00
1.272978856893418609e+00 0.000000000000000000e+00
1.285968437065800440e+00 0.000000000000000000e+00
